game_id,utility,alpha,partition_seed,checkpoint_epoch,local_epochs,update_scale,base_weighted_update_norm_sum,base_max_weighted_update_norm,base_weighted_aggregate_norm,scaled_weighted_update_norm_sum,high_order_mass,relative_midpoint_gap,absolute_midpoint_gap,kendall_tau,sign_agreement,efficiency_defect,identity_residual
437,accuracy,10.0,3559,15,20,0.0625,0.8664520917447655,0.12661384896374173,0.8304807362625428,0.05415325573404784,0.998168498167584,0.8749999998906252,0.007000000000000014,0.4999999999999999,1.0,-0.007000000000000006,1.3010426069826053e-17
438,negative_brier,10.0,3559,15,20,0.125,0.8664520917447655,0.12661384896374173,0.8304807362625428,0.10830651146809568,0.0007285446196893756,0.0003682385657410843,6.679793339349396e-06,0.9999999999999998,1.0,-6.679793339348095e-06,9.828758561702088e-19
439,negative_cross_entropy,10.0,3559,15,20,0.125,0.8664520917447655,0.12661384896374173,0.8304807362625428,0.10830651146809568,0.0002386942475999797,0.00011483658562529419,5.732035643139094e-06,0.9999999999999998,1.0,-5.7320356431356245e-06,1.9334585812263473e-18
440,accuracy,10.0,3559,15,20,0.125,0.8664520917447655,0.12661384896374173,0.8304807362625428,0.10830651146809568,0.932758620688851,0.24543650792628144,0.005890476190476196,0.7370434740955019,1.0,-0.0030000000000000027,9.540979117872439e-18
441,negative_brier,10.0,3559,15,20,0.25,0.8664520917447655,0.12661384896374173,0.8304807362625428,0.21661302293619136,0.0029473741413868575,0.001502631315364705,5.4168890116736666e-05,0.9999999999999998,1.0,-5.4168890116723656e-05,4.568895717489696e-18
442,negative_cross_entropy,10.0,3559,15,20,0.25,0.8664520917447655,0.12661384896374173,0.8304807362625428,0.21661302293619136,0.000933982260875837,0.00043044127074306186,4.2032254766649624e-05,0.9999999999999998,1.0,-4.203225476662187e-05,9.017512756469281e-18
443,accuracy,10.0,3559,15,20,0.25,0.8664520917447655,0.12661384896374173,0.8304807362625428,0.21661302293619136,0.9629629629627082,0.3653846153775887,0.019000000000000013,0.7181324987175317,1.0,-0.019000000000000017,5.898059818321144e-17
444,negative_brier,10.0,3559,15,20,0.5,0.8664520917447655,0.12661384896374173,0.8304807362625428,0.4332260458723827,0.011878730195927775,0.006123954644314423,0.00043258366183454664,0.9999999999999998,1.0,-0.000432583661834518,6.5526468799592674e-18
445,negative_cross_entropy,10.0,3559,15,20,0.5,0.8664520917447655,0.12661384896374173,0.8304807362625428,0.4332260458723827,0.0035706745821157777,0.0014746444483185257,0.00027459383479417135,0.9999999999999998,1.0,-0.00027459383479411237,2.014583161749628e-17
446,accuracy,10.0,3559,15,20,0.5,0.8664520917447655,0.12661384896374173,0.8304807362625428,0.4332260458723827,0.8993660855780905,0.1088435374136685,0.009142857142856994,0.836501912571304,1.0,0.002999999999999725,1.5612511283791264e-17
447,negative_brier,10.0,3559,15,20,1.0,0.8664520917447655,0.12661384896374173,0.8304807362625428,0.8664520917447655,0.04653098004765577,0.022924003894453978,0.003013252281690016,0.9999999999999998,1.0,-0.0030132522816900265,8.239936510889834e-18
448,negative_cross_entropy,10.0,3559,15,20,1.0,0.8664520917447655,0.12661384896374173,0.8304807362625428,0.8664520917447655,0.01314793619402018,0.0032212438261771284,0.0010766861481393344,0.9999999999999998,1.0,-0.001076686148139161,5.374932270096888e-17
449,accuracy,10.0,3559,15,20,1.0,0.8664520917447655,0.12661384896374173,0.8304807362625428,0.8664520917447655,0.8870694522865931,0.12732919254566152,0.01757142857142862,0.8894991799933214,1.0,0.002000000000000113,1.734723475976807e-17
